ZipCodePrefix,City,State,Latitude,Longitude,Region,RowEffectiveDate,RowExpirationDate,CurrentFlag
75384,trindade,GO,-16.638179429896322,-49.43795670160949,,2025-03-21T13:50:24.495Z,,true
75386,trindade,GO,-16.65100379159203,-49.46967432414427,,2025-03-21T13:50:24.495Z,,true
75387,trindade,GO,-16.643517896922777,-49.48130052339388,,2025-03-21T13:50:24.495Z,,true
75388,trindade,GO,-16.652981678198042,-49.483372013403034,,2025-03-21T13:50:24.495Z,,true
75389,trindade,GO,-16.668122149190825,-49.485487992737994,,2025-03-21T13:50:24.495Z,,true
75390,trindade,GO,-16.65675073890077,-49.50789958157583,,2025-03-21T13:50:24.495Z,,true
75391,trindade,GO,-16.654349362801916,-49.49833699461515,,2025-03-21T13:50:24.495Z,,true
75392,trindade,GO,-16.64481999934952,-49.4880713497564,,2025-03-21T13:50:24.495Z,,true
75393,trindade,GO,-16.639480849507084,-49.501956677663635,,2025-03-21T13:50:24.495Z,,true
75395,avelinopolis,GO,-16.470292583954837,-49.7597428430537,,2025-03-21T13:50:24.495Z,,true
75396,campestre de goias,GO,-16.762699452853532,-49.69590057519049,,2025-03-21T13:50:24.495Z,,true
75398,santa barbara de goias,GO,-16.574554497092336,-49.69513039038413,,2025-03-21T13:50:24.495Z,,true
75400,inhumas,GO,-16.361253921121996,-49.4971427858531,,2025-03-21T13:50:24.495Z,,true
75410,aracu,GO,-16.355162751373648,-49.68356680026079,,2025-03-21T13:50:24.495Z,,true
75420,damolandia,GO,-16.253341768331854,-49.36830392555694,,2025-03-21T13:50:24.495Z,,true
75430,caturai,GO,-16.445510064410733,-49.49495465063732,,2025-03-21T13:50:24.495Z,,true
75440,brazabrantes,GO,-16.43241381438336,-49.38713209116664,,2025-03-21T13:50:24.495Z,,true
75450,itaucu,GO,-16.202998393381932,-49.60778118045337,,2025-03-21T13:50:24.495Z,,true
75455,santa rosa de goias,GO,-16.080539401207197,-49.49006506612493,,2025-03-21T13:50:24.495Z,,true
75460,neropolis,GO,-16.405922323480205,-49.22131968706363,,2025-03-21T13:50:24.495Z,,true
75470,nova veneza,GO,-16.3728020737293,-49.31666655626662,,2025-03-21T13:50:24.495Z,,true
75480,petrolina de goias,GO,-16.1036997883289,-49.33036272247195,,2025-03-21T13:50:24.495Z,,true
75490,sao francisco de goias,GO,-15.932324554124754,-49.26301029030373,,2025-03-21T13:50:24.495Z,,true
75495,jesúpolis,GO,-15.954504603802935,-49.38572384624183,,2025-03-21T13:50:24.495Z,,true
75503,itumbiara,GO,-18.417263857909468,-49.21678179934646,,2025-03-21T13:50:24.495Z,,true
75510,itumbiara,GO,-18.410862965040536,-49.219901541133304,,2025-03-21T13:50:24.495Z,,true
75513,itumbiara,GO,-18.40165357982756,-49.216394509738365,,2025-03-21T13:50:24.495Z,,true
75514,itumbiara,GO,-18.38360281796381,-49.21675339401205,,2025-03-21T13:50:24.495Z,,true
75515,itumbiara,GO,-18.38176581913392,-49.21424726250291,,2025-03-21T13:50:24.495Z,,true
75516,itumbiara,GO,-18.398375205160377,-49.20839899359597,,2025-03-21T13:50:24.495Z,,true
75520,itumbiara,GO,-18.39094401646407,-49.19774855038972,,2025-03-21T13:50:24.495Z,,true
75522,itumbiara,GO,-18.40993646607833,-49.20037563913768,,2025-03-21T13:50:24.495Z,,true
75523,itumbiara,GO,-18.409416569600555,-49.2063775870634,,2025-03-21T13:50:24.495Z,,true
75524,itumbiara,GO,-18.42997714919631,-49.21512792047295,,2025-03-21T13:50:24.495Z,,true
75526,itumbiara,GO,-18.425152582066964,-49.22815478990245,,2025-03-21T13:50:24.495Z,,true
75528,itumbiara,GO,-18.397779845327104,-49.24084516971623,,2025-03-21T13:50:24.495Z,,true
75530,itumbiara,GO,-18.415842308780586,-49.22715879102105,,2025-03-21T13:50:24.495Z,,true
75532,itumbiara,GO,-18.40943750971563,-49.24156911843404,,2025-03-21T13:50:24.495Z,,true
75533,itumbiara,GO,-18.406055329858134,-49.24605507130228,,2025-03-21T13:50:24.495Z,,true
75534,itumbiara,GO,-18.421107008144432,-49.24910157261409,,2025-03-21T13:50:24.495Z,,true
75535,itumbiara,GO,-18.411576508651216,-49.26678809590554,,2025-03-21T13:50:24.495Z,,true
75536,itumbiara,GO,-18.411526157251924,-49.24724577228057,,2025-03-21T13:50:24.495Z,,true
75550,inaciolandia,GO,-18.4868582500642,-49.992163905602446,,2025-03-21T13:50:24.495Z,,true
75555,vicentinopolis,GO,-17.73327729043038,-49.80489256686137,,2025-03-21T13:50:24.495Z,,true
75560,cachoeira dourada,GO,-18.493615761637802,-49.49093381055509,,2025-03-21T13:50:24.495Z,,true
75570,bom jesus,GO,-18.21596364273308,-49.738250572652646,,2025-03-21T13:50:24.495Z,,true
75580,panama,GO,-18.182667982731953,-49.353476554845486,,2025-03-21T13:50:24.495Z,,true
75600,goiatuba,GO,-18.01041458798359,-49.37921213585376,,2025-03-21T13:50:24.495Z,,true
75603,porteirao,GO,-17.813878766749696,-50.16331959239222,,2025-03-21T13:50:24.495Z,,true
75610,joviania,GO,-17.80579849882583,-49.621612833691024,,2025-03-21T13:50:24.495Z,,true
75615,aloandia,GO,-17.729602616324236,-49.47759928337936,,2025-03-21T13:50:24.495Z,,true
75620,pontalina,GO,-17.518138770022407,-49.45041060514922,,2025-03-21T13:50:24.495Z,,true
75630,mairipotaba,GO,-17.297301426609756,-49.49230339707574,,2025-03-21T13:50:24.495Z,,true
75635,cromínia,GO,-17.289032235811476,-49.37533402471243,,2025-03-21T13:50:24.495Z,,true
75640,piracanjuba,GO,-17.303499065835187,-49.026368790889975,,2025-03-21T13:50:24.495Z,,true
75645,professor jamil,GO,-17.253069301258307,-49.245145208197734,,2025-03-21T13:50:24.495Z,,true
75650,morrinhos,GO,-17.733896355961836,-49.11590889021752,,2025-03-21T13:50:24.495Z,,true
75660,buriti alegre,GO,-18.134504003035023,-49.041261874252605,,2025-03-21T13:50:24.495Z,,true
75665,agua limpa,GO,-18.076322394559124,-48.76160432422692,,2025-03-21T13:50:24.495Z,,true
75670,marzagao,GO,-17.979561895690864,-48.644984235102264,,2025-03-21T13:50:24.495Z,,true
75680,corumbaiba,GO,-18.142259580605522,-48.56353233302452,,2025-03-21T13:50:24.495Z,,true
75690,caldas novas,GO,-17.739423770726262,-48.619852631148106,,2025-03-21T13:50:24.495Z,,true
75695,rio quente,GO,-17.798937800817477,-48.7630576385707,,2025-03-21T13:50:24.495Z,,true
75701,catalao,GO,-18.171155141939753,-47.94677822629167,,2025-03-21T13:50:24.495Z,,true
75702,catalao,GO,-18.161833892625168,-47.95285266377076,,2025-03-21T13:50:24.495Z,,true
75703,catalão,GO,-18.159433563174062,-47.940549461163585,,2025-03-21T13:50:24.495Z,,true
75704,catalao,GO,-18.15863230648048,-47.93529123440158,,2025-03-21T13:50:24.495Z,,true
75705,catalao,GO,-18.14509006313944,-47.92575830388159,,2025-03-21T13:50:24.495Z,,true
75706,catalao,GO,-18.162400909970735,-47.92291830676111,,2025-03-21T13:50:24.495Z,,true
75707,catalao,GO,-18.169931469626952,-47.93551228168941,,2025-03-21T13:50:24.495Z,,true
75708,catalao,GO,-18.17027006186615,-47.92250284045789,,2025-03-21T13:50:24.495Z,,true
75709,catalao,GO,-18.179141998482002,-47.94601353330415,,2025-03-21T13:50:24.495Z,,true
75710,catalao,GO,-18.218536467079847,-47.939191356875064,,2025-03-21T13:50:24.495Z,,true
75711,catalao,GO,-18.16893060901942,-47.97022856883275,,2025-03-21T13:50:24.495Z,,true
75712,catalao,GO,-18.164887078871,-47.95835916060115,,2025-03-21T13:50:24.495Z,,true
75713,catalao,GO,-18.166661695922553,-47.954749694564335,,2025-03-21T13:50:24.495Z,,true
75714,santo antônio do rio verde,GO,-17.831420579174488,-47.47818497997772,,2025-03-21T13:50:24.495Z,,true
75715,ouvidor,GO,-18.23289388578263,-47.83426376593869,,2025-03-21T13:50:24.495Z,,true
75720,tres ranchos,GO,-18.361393199069898,-47.7792586160244,,2025-03-21T13:50:24.495Z,,true
75730,davinopolis,GO,-18.154180927239764,-47.56135161631781,,2025-03-21T13:50:24.495Z,,true
75740,goiandira,GO,-18.134085496238615,-48.0869719102865,,2025-03-21T13:50:24.495Z,,true
75750,nova aurora,GO,-18.0585836674601,-48.25593956000915,,2025-03-21T13:50:24.495Z,,true
75760,cumari,GO,-18.26475442537532,-48.149793546319394,,2025-03-21T13:50:24.495Z,,true
75770,anhanguera,GO,-18.339832546002228,-48.21937149616647,,2025-03-21T13:50:24.495Z,,true
75780,ipameri,GO,-17.70878213034909,-48.15033976578792,,2025-03-21T13:50:24.495Z,,true
75790,urutai,GO,-17.464961711925778,-48.202144277189525,,2025-03-21T13:50:24.495Z,,true
75795,campo alegre de goias,GO,-17.63440177971588,-47.776588945865335,,2025-03-21T13:50:24.495Z,,true
75800,jatai,GO,-17.884337333486087,-51.71698996065145,,2025-03-21T13:50:24.495Z,,true
75801,jatai,GO,-17.89521642922051,-51.71556579273315,,2025-03-21T13:50:24.495Z,,true
75802,jatai,GO,-17.900096023899486,-51.731048091587056,,2025-03-21T13:50:24.495Z,,true
75803,jataí,GO,-17.889045463636027,-51.7333743606051,,2025-03-21T13:50:24.495Z,,true
75804,jatai,GO,-17.876285486552135,-51.73097004014615,,2025-03-21T13:50:24.495Z,,true
75805,jatai,GO,-17.873742528486094,-51.726455041041355,,2025-03-21T13:50:24.495Z,,true
75806,jatai,GO,-17.864937320791306,-51.713619173336575,,2025-03-21T13:50:24.495Z,,true
75807,jatai,GO,-17.879393204827718,-51.70550938209175,,2025-03-21T13:50:24.495Z,,true
75810,itaruma,GO,-18.763219933382114,-51.34668111277113,,2025-03-21T13:50:24.495Z,,true
75813,cacu,GO,-18.56664910423138,-51.13500745728665,,2025-03-21T13:50:24.495Z,,true
75814,cacu,GO,-18.556726926338065,-51.13539197885099,,2025-03-21T13:50:24.495Z,,true
75815,itaja,GO,-19.065246951329033,-51.548550073999074,,2025-03-21T13:50:24.495Z,,true
75819,lagoa santa,GO,-19.182993807872656,-51.39898267475399,,2025-03-21T13:50:24.495Z,,true
75820,serranopolis,GO,-18.306989983868142,-51.95823480803509,,2025-03-21T13:50:24.495Z,,true
75822,serranopolis,GO,-18.311621167766415,-51.95409706915569,,2025-03-21T13:50:24.495Z,,true
75823,perolandia,GO,-17.5284483104473,-52.06449933787296,,2025-03-21T13:50:24.495Z,,true
75825,aporé,GO,-18.962628411703154,-51.92694163039694,,2025-03-21T13:50:24.495Z,,true
75827,aparecida do rio doce,GO,-18.28854874254037,-51.15799632840345,,2025-03-21T13:50:24.495Z,,true
75828,chapadão do céu,GO,-18.39733282966266,-52.66256478805725,,2025-03-21T13:50:24.495Z,,true
75830,mineiros,GO,-17.557090737968647,-52.55031992446526,,2025-03-21T13:50:24.495Z,,true
75831,mineiros,GO,-17.56086214457412,-52.559655098161734,,2025-03-21T13:50:24.495Z,,true
75832,mineiros,GO,-17.554602518500324,-52.54968090834599,,2025-03-21T13:50:24.495Z,,true
75833,mineiros,GO,-17.55507506559905,-52.549556134508315,,2025-03-21T13:50:24.495Z,,true
75834,mineiros,GO,-17.542150555065398,-52.54304582479548,,2025-03-21T13:50:24.495Z,,true
75835,portelandia,GO,-17.35479624454691,-52.67918719946472,,2025-03-21T13:50:24.495Z,,true
75836,mineiros,GO,-17.569465064064214,-52.53624707604181,,2025-03-21T13:50:24.495Z,,true
75837,mineiros,GO,-17.554280486061565,-52.54291349739289,,2025-03-21T13:50:24.495Z,,true
75838,mineiros,GO,-17.57953908677334,-52.549003961211255,,2025-03-21T13:50:24.495Z,,true
75840,santa rita do araguaia,GO,-17.319319646207198,-53.193994250646135,,2025-03-21T13:50:24.495Z,,true
75843,portelandia,GO,-17.357162303098534,-52.67826404549904,,2025-03-21T13:50:24.495Z,,true
75845,palestina de goias,GO,-16.744730361512,-51.52946305934956,,2025-03-21T13:50:24.495Z,,true
75850,caiaponia,GO,-16.956804802062678,-51.81355562584151,,2025-03-21T13:50:24.495Z,,true
75855,doverlandia,GO,-16.72784916123589,-52.32081038589061,,2025-03-21T13:50:24.495Z,,true
75860,quirinopolis,GO,-18.446014425685505,-50.451540714418236,,2025-03-21T13:50:24.495Z,,true
75865,gouvelandia,GO,-18.43938864944161,-50.13840169819954,,2025-03-21T13:50:24.495Z,,true
75870,cachoeira alta,GO,-18.731116778352217,-50.95508760157416,,2025-03-21T13:50:24.495Z,,true
75880,paranaiguara,GO,-18.903257418828375,-50.649640624584805,,2025-03-21T13:50:24.495Z,,true
75890,sao simao,GO,-18.99978193211774,-50.55046177729823,,2025-03-21T13:50:24.495Z,,true
75893,itaguacu,GO,-17.922965165021004,-49.958459441348666,,2025-03-21T13:50:24.495Z,,true
75900,rio verde,GO,-17.867022708390994,-50.827120462184034,,2025-03-21T13:50:24.495Z,,true
75901,rio verde,GO,-17.80450072692499,-50.916494660436,,2025-03-21T13:50:24.495Z,,true
75902,rio verde,GO,-17.79839340030188,-50.92238641066216,,2025-03-21T13:50:24.495Z,,true
75903,rio verde,GO,-17.782867107146334,-50.918176902958976,,2025-03-21T13:50:24.495Z,,true
75904,rio verde,GO,-17.777496028847597,-50.904723901518246,,2025-03-21T13:50:24.495Z,,true
75905,rio verde,GO,-17.799541424302955,-50.8938123563252,,2025-03-21T13:50:24.495Z,,true
75906,rio verde,GO,-17.804123096435926,-50.921373941193636,,2025-03-21T13:50:24.495Z,,true
75907,rio verde,GO,-17.814020015472043,-50.934923930426585,,2025-03-21T13:50:24.495Z,,true
75908,rio verde,GO,-17.800097013614312,-50.94648580877844,,2025-03-21T13:50:24.495Z,,true
75909,rio verde,GO,-17.77879253605165,-50.96475697951772,,2025-03-21T13:50:24.495Z,,true
75910,rio verde,GO,-17.755745918282575,-50.91195167731402,,2025-03-21T13:50:24.495Z,,true
75911,rio verde,GO,-17.813839552522705,-50.86374064275546,,2025-03-21T13:50:24.495Z,,true
75912,rio verde,GO,-17.858550306785066,-50.961608960326494,,2025-03-21T13:50:24.495Z,,true
75913,rio verde,GO,-17.80667557606162,-50.92661316165269,,2025-03-21T13:50:24.495Z,,true
75914,ouroana,GO,-18.100147725066762,-50.56140015748238,,2025-03-21T13:50:24.495Z,,true
75915,montividiu,GO,-17.4187796593686,-51.18578601514274,,2025-03-21T13:50:24.495Z,,true
75920,santa helena de goias,GO,-17.813130272652998,-50.59644488893646,,2025-03-21T13:50:24.495Z,,true
75925,castelandia,GO,-18.089077640153313,-50.22159338536131,,2025-03-21T13:50:24.495Z,,true
75930,maurilandia,GO,-17.978576822192636,-50.34016443818602,,2025-03-21T13:50:24.495Z,,true
75935,santo antonio da barra,GO,-17.55954594337182,-50.63607266070441,,2025-03-21T13:50:24.495Z,,true
75940,edeia,GO,-17.33919380223514,-49.9290039648484,,2025-03-21T13:50:24.495Z,,true
75945,edealina,GO,-17.421931299100656,-49.680513952289864,,2025-03-21T13:50:24.495Z,,true
75950,jandaia,GO,-17.079845152602317,-50.16028755276675,,2025-03-21T13:50:24.495Z,,true
75955,indiara,GO,-17.14472752992358,-49.991641210810435,,2025-03-21T13:50:24.495Z,,true
75960,acreuna,GO,-17.398332393161855,-50.373014769571675,,2025-03-21T13:50:24.495Z,,true
75970,turvelandia,GO,-17.85231231595944,-50.30578737669091,,2025-03-21T13:50:24.495Z,,true
75980,parauna,GO,-16.966459120735912,-50.46101904100904,,2025-03-21T13:50:24.495Z,,true
75985,sao joao da parauna,GO,-16.81907336616139,-50.40796955487757,,2025-03-21T13:50:24.495Z,,true
75990,palminopolis,GO,-16.79339818324716,-50.162222212422364,,2025-03-21T13:50:24.495Z,,true
76100,sao luis de montes belos,GO,-16.512880224214197,-50.374943011005605,,2025-03-21T13:50:24.495Z,,true
76105,firminopolis,GO,-16.579554212323874,-50.30572061487164,,2025-03-21T13:50:24.495Z,,true
76110,turvania,GO,-16.608937369210466,-50.13409465060814,,2025-03-21T13:50:24.495Z,,true
76120,aurilandia,GO,-16.6800504509085,-50.46526066427958,,2025-03-21T13:50:24.495Z,,true
76125,cachoeira de goias,GO,-16.66747543406112,-50.64581844794552,,2025-03-21T13:50:24.495Z,,true
76130,ivolândia,GO,-16.60824367912604,-50.79071204616159,,2025-03-21T13:50:24.495Z,,true
76135,moipora,GO,-16.54359560996573,-50.739761594353176,,2025-03-21T13:50:24.495Z,,true
76140,amorinopolis,GO,-16.619798997365198,-51.095800671961655,,2025-03-21T13:50:24.495Z,,true
76145,corrego do ouro,GO,-16.294531263681556,-50.54930375165541,,2025-03-21T13:50:24.495Z,,true
76150,mossamedes,GO,-16.124703093317933,-50.21340932752606,,2025-03-21T13:50:24.495Z,,true
76152,buriti de goias,GO,-16.183272013816794,-50.43417225256096,,2025-03-21T13:50:24.495Z,,true
76155,adelandia,GO,-16.41626295336215,-50.167602152545605,,2025-03-21T13:50:24.495Z,,true
76160,sanclerlandia,GO,-16.201415947590114,-50.31199477993498,,2025-03-21T13:50:24.495Z,,true
76165,americano do brasil,GO,-16.25358822328803,-49.98156896584807,,2025-03-21T13:50:24.495Z,,true
76170,anicuns,GO,-16.459840612028366,-49.96081462896285,,2025-03-21T13:50:24.495Z,,true
76180,nazario,GO,-16.580899236343217,-49.8829211919827,,2025-03-21T13:50:24.495Z,,true
76190,palmeiras de goias,GO,-16.80658045924258,-49.9221374329504,,2025-03-21T13:50:24.495Z,,true
76195,cezarina,GO,-16.979258470150114,-49.770815987506275,,2025-03-21T13:50:24.495Z,,true
76200,ipora,GO,-16.43902089898217,-51.11665596245104,,2025-03-21T13:50:24.495Z,,true
76205,israelandia,GO,-16.31531549200846,-50.90467883987943,,2025-03-21T13:50:24.495Z,,true
76210,jaupaci,GO,-16.18353920367387,-50.95324986097566,,2025-03-21T13:50:24.495Z,,true
76220,fazenda nova,GO,-16.181703209247857,-50.78892030375632,,2025-03-21T13:50:24.495Z,,true
76230,piranhas,GO,-16.432635326638003,-51.81759945569071,,2025-03-21T13:50:24.495Z,,true
76235,arenopolis,GO,-16.385489638361854,-51.55956684307419,,2025-03-21T13:50:24.495Z,,true
76240,aragarcas,GO,-15.91083602415266,-52.2325120279945,,2025-03-21T13:50:24.495Z,,true
76244,aragarças,GO,-15.897244499264438,-52.23386549288963,,2025-03-21T13:50:24.495Z,,true
76245,bom jardim de goias,GO,-16.201742828561443,-52.174554812995744,,2025-03-21T13:50:24.495Z,,true
76250,baliza,GO,-16.200375508864134,-52.544147699130235,,2025-03-21T13:50:24.495Z,,true
76255,montes claros de goias,GO,-16.004446907960478,-51.394097073424724,,2025-03-21T13:50:24.495Z,,true
76260,diorama,GO,-16.23401740758952,-51.25809525639148,,2025-03-21T13:50:24.495Z,,true
76265,santa fe de goias,GO,-15.769411318200595,-51.10257439069468,,2025-03-21T13:50:24.495Z,,true
76270,jussara,GO,-15.865330620104546,-50.873290891929386,,2025-03-21T13:50:24.495Z,,true
76280,britania,GO,-15.243476632392774,-51.164330801417705,,2025-03-21T13:50:24.495Z,,true
76285,novo brasil,GO,-16.034788830760217,-50.71210833460034,,2025-03-21T13:50:24.495Z,,true
76290,itapirapuã,GO,-15.818486836263316,-50.61773518037835,,2025-03-21T13:50:24.495Z,,true
76293,jacilandia,GO,-17.804908238584307,-50.92344964685184,,2025-03-21T13:50:24.495Z,,true
76300,ceres,GO,-15.303639303509012,-49.60722003897493,,2025-03-21T13:50:24.495Z,,true
76304,ipiranga de goias,GO,-15.173098616015295,-49.67208721976932,,2025-03-21T13:50:24.495Z,,true
76305,nova glória,GO,-15.1490760311656,-49.57419998578893,,2025-03-21T13:50:24.495Z,,true
76310,rialma,GO,-15.317311647777423,-49.58042554657697,,2025-03-21T13:50:24.495Z,,true
76315,rianapolis,GO,-15.448340379544378,-49.51161982296412,,2025-03-21T13:50:24.495Z,,true
76320,santa isabel,GO,-15.302299825356117,-49.423904726426564,,2025-03-21T13:50:24.495Z,,true
76330,jaragua,GO,-15.749187074941712,-49.33210533214991,,2025-03-21T13:50:24.495Z,,true
76335,uruana,GO,-15.514912961998895,-49.679422450375505,,2025-03-21T13:50:24.495Z,,true
76340,carmo do rio verde,GO,-15.356895077264507,-49.702355189364916,,2025-03-21T13:50:24.495Z,,true
76343,sao patricio,GO,-15.350684947467315,-49.81923618621308,,2025-03-21T13:50:24.495Z,,true
76345,nova america,GO,-15.02206686103527,-49.893398070713395,,2025-03-21T13:50:24.495Z,,true
76350,rubiataba,GO,-15.163985855096605,-49.80376085496953,,2025-03-21T13:50:24.495Z,,true
76355,morro agudo de goias,GO,-15.315496976111609,-50.05803955934807,,2025-03-21T13:50:24.495Z,,true
76360,itapaci,GO,-14.958343749279685,-49.54887228214084,,2025-03-21T13:50:24.495Z,,true
76365,sao luiz do norte,GO,-14.863245167498457,-49.32859487672178,,2025-03-21T13:50:24.495Z,,true
76370,pilar de goias,GO,-14.763706893877927,-49.5798961985632,,2025-03-21T13:50:24.495Z,,true
76372,pilar de goias,GO,-14.763079310778604,-49.5783391154851,,2025-03-21T13:50:24.495Z,,true
76374,guarinos,GO,-14.732958046986978,-49.704326421251906,,2025-03-21T13:50:24.495Z,,true
76375,hidrolina,GO,-14.72203312995615,-49.46887210409342,,2025-03-21T13:50:24.495Z,,true
76380,goianesia,GO,-15.31829559879378,-49.12118383256522,,2025-03-21T13:50:24.495Z,,true
76381,goianésia,GO,-15.30544274227708,-49.1162220792464,,2025-03-21T13:50:24.495Z,,true
76382,goianésia,GO,-15.329764931382936,-49.117892841576335,,2025-03-21T13:50:24.495Z,,true
76383,goianesia,GO,-15.337252624485757,-49.10390917168353,,2025-03-21T13:50:24.495Z,,true
76385,goianesia,GO,-15.244292758515291,-49.18738525598463,,2025-03-21T13:50:24.495Z,,true
76386,goianesia,GO,-15.848490389347583,-49.1799321051231,,2025-03-21T13:50:24.495Z,,true
76387,goianesia,GO,-15.30347832638835,-49.12643858098478,,2025-03-21T13:50:24.495Z,,true
76388,goianesia,GO,-15.315054507999946,-49.13487102499994,,2025-03-21T13:50:24.495Z,,true
76390,barro alto,GO,-14.965873629628227,-48.919185735793526,,2025-03-21T13:50:24.495Z,,true
76393,vila propício,GO,-15.342410075052442,-48.84806990509492,,2025-03-21T13:50:24.495Z,,true
76395,santa rita do novo destino,GO,-14.913344999999946,-49.05967849999996,,2025-03-21T13:50:24.495Z,,true
76400,uruacu,GO,-14.51847480665127,-49.14209708875239,,2025-03-21T13:50:24.495Z,,true
76410,campinorte,GO,-14.312747501518933,-49.153687621017596,,2025-03-21T13:50:24.495Z,,true
76420,niquelandia,GO,-14.46984469491785,-48.45694988484229,,2025-03-21T13:50:24.495Z,,true
76440,campinacu,GO,-13.805494461607296,-48.56666977907483,,2025-03-21T13:50:24.495Z,,true
76450,minacu,GO,-13.528557041168664,-48.22109587963254,,2025-03-21T13:50:24.495Z,,true
76460,trombas,GO,-13.51023766630793,-48.74303416095663,,2025-03-21T13:50:24.495Z,,true
76465,montividiu do norte,GO,-13.352843374404667,-48.69056235613763,,2025-03-21T13:50:24.495Z,,true
76470,formoso,GO,-13.658155911030812,-48.87750736776401,,2025-03-21T13:50:24.495Z,,true
76480,santa tereza de goiás,GO,-13.69708583792325,-49.01450030689409,,2025-03-21T13:50:24.495Z,,true
76485,estrela do norte,GO,-13.869615732186745,-49.06900597275031,,2025-03-21T13:50:24.495Z,,true
76490,mara rosa,GO,-14.018136979135804,-49.1783638166735,,2025-03-21T13:50:24.495Z,,true
76493,amaralina,GO,-13.902455161044607,-49.40402650998531,,2025-03-21T13:50:24.495Z,,true
76495,nova iguacu de goias,GO,-14.287632341178664,-49.38866877499373,,2025-03-21T13:50:24.495Z,,true
76500,santa terezinha de goiás,GO,-14.43073368841814,-49.7106029180799,,2025-03-21T13:50:24.495Z,,true
76510,crixas,GO,-14.540576551279152,-49.96901725828049,,2025-03-21T13:50:24.495Z,,true
76515,campos verdes,GO,-14.261393536187512,-49.6569818721224,,2025-03-21T13:50:24.495Z,,true
76520,nova crixas,GO,-14.094530496663717,-50.343502332308894,,2025-03-21T13:50:24.495Z,,true
76523,nova crixás,GO,-14.099109898684619,-50.32988648196841,,2025-03-21T13:50:24.495Z,,true
76525,uirapuru,GO,-14.284240653466394,-49.918222594041055,,2025-03-21T13:50:24.495Z,,true
76530,mundo novo,GO,-13.773088398359628,-50.27830982382428,,2025-03-21T13:50:24.495Z,,true
76540,mutunopolis,GO,-13.728156076776243,-49.28255872909269,,2025-03-21T13:50:24.495Z,,true
76550,porangatu,GO,-13.438920474296195,-49.146558478539106,,2025-03-21T13:50:24.495Z,,true
76555,bonopolis,GO,-13.649576208700301,-49.830408926330584,,2025-03-21T13:50:24.495Z,,true
76560,alto horizonte,GO,-14.194380211559098,-49.34015563206795,,2025-03-21T13:50:24.495Z,,true
76580,novo planalto,GO,-13.24072485988258,-49.50851878407679,,2025-03-21T13:50:24.495Z,,true
76590,são miguel do araguaia,GO,-13.256779394108104,-50.16379772927347,,2025-03-21T13:50:24.495Z,,true
76600,goias,GO,-15.938605999778822,-50.14278079209372,,2025-03-21T13:50:24.495Z,,true
76630,itaberai,GO,-16.023821140278326,-49.800356385179654,,2025-03-21T13:50:24.495Z,,true
76640,taquaral de goias,GO,-16.053282084248796,-49.60226114498769,,2025-03-21T13:50:24.495Z,,true
76650,itaguari,GO,-15.920650920587105,-49.60473019195852,,2025-03-21T13:50:24.495Z,,true
76660,itaguaru,GO,-15.761628318995127,-49.63356589227913,,2025-03-21T13:50:24.495Z,,true
76670,heitorai,GO,-15.719987820162396,-49.826468433048355,,2025-03-21T13:50:24.495Z,,true
76680,itapuranga,GO,-15.560605178412752,-49.94714060919715,,2025-03-21T13:50:24.495Z,,true
76690,guaraita,GO,-15.63194316297747,-50.03033666773167,,2025-03-21T13:50:24.495Z,,true
76700,mozarlandia,GO,-14.75127393843723,-50.56816461230506,,2025-03-21T13:50:24.495Z,,true
76710,aruanã,GO,-14.925081878468893,-51.07954333755951,,2025-03-21T13:50:24.495Z,,true
76720,araguapaz,GO,-15.098425662944779,-50.617515281317765,,2025-03-21T13:50:24.495Z,,true
76730,matrincha,GO,-15.444496329541428,-50.72338918548002,,2025-03-21T13:50:24.495Z,,true
76740,faina,GO,-15.441664719862471,-50.3769015527804,,2025-03-21T13:50:24.495Z,,true
76801,porto velho,RO,-8.752743887495246,-63.90551188207316,,2025-03-21T13:50:24.495Z,,true
76802,porto velho,RO,-8.735548940457255,-63.90496303498677,,2025-03-21T13:50:24.495Z,,true
76803,porto velho,RO,-8.74242117199268,-63.89564637015814,,2025-03-21T13:50:24.495Z,,true
76804,porto velho,RO,-8.766194545807494,-63.893565458644154,,2025-03-21T13:50:24.495Z,,true
76805,porto velho,RO,-8.7797200898095,-63.90775235279775,,2025-03-21T13:50:24.495Z,,true
76806,porto velho,RO,-8.781499118972231,-63.87963501197816,,2025-03-21T13:50:24.495Z,,true
76807,porto velho,RO,-8.791199653190134,-63.88453708917677,,2025-03-21T13:50:24.495Z,,true
76808,porto velho,RO,-8.793823405610901,-63.88890915957683,,2025-03-21T13:50:24.495Z,,true
76810,porto velho,RO,-9.057527248792157,-64.52965191548799,,2025-03-21T13:50:24.495Z,,true
76811,porto velho,RO,-8.7986741642927,-63.863474986286185,,2025-03-21T13:50:24.495Z,,true
76812,porto velho,RO,-8.775766866210699,-63.8585133898608,,2025-03-21T13:50:24.495Z,,true
76813,porto velho,RO,-8.774702660995693,-63.82554616575994,,2025-03-21T13:50:24.495Z,,true
76814,porto velho,RO,-8.780577733745561,-63.8024634897058,,2025-03-21T13:50:24.495Z,,true
76815,porto velho,RO,-8.80048457634174,-63.71981599557018,,2025-03-21T13:50:24.495Z,,true
76817,porto velho,RO,-8.807959407067964,-63.80605455919795,,2025-03-21T13:50:24.495Z,,true
